CustomerID,TotalRevenue,TotalItemsPurchased,AvgOrderValue,FirstPurchaseDate,LastPurchaseDate,CustomerTenureDays,RecencyDays,TotalOrders
14029.0,467.66,198,233.83,2011-07-18 16:57:00,2011-10-07 14:46:00,80,63,2
14030.0,2360.09,1479,295.01125,2010-12-08 16:11:00,2011-11-21 16:48:00,348,18,8
14031.0,17286.86,5788,909.8347368421053,2010-12-02 16:34:00,2011-12-02 17:13:00,365,7,19
14032.0,2975.59,2032,270.5081818181818,2010-12-08 10:53:00,2011-12-07 15:23:00,364,2,11
14034.0,651.82,423,217.27333333333334,2011-07-05 13:06:00,2011-11-17 14:02:00,135,22,3
14035.0,1428.02,739,285.604,2011-02-15 12:48:00,2011-11-11 10:03:00,268,29,5
14036.0,626.65,268,626.65,2011-02-28 09:26:00,2011-02-28 09:26:00,0,285,1
14037.0,147.2,46,73.6,2010-12-10 11:39:00,2011-06-16 13:57:00,188,176,2
14038.0,1560.38,965,520.1266666666667,2011-05-16 14:05:00,2011-09-22 13:37:00,128,78,3
14039.0,152.2,92,152.2,2011-11-06 13:48:00,2011-11-06 13:48:00,0,33,1
14040.0,3614.92,1554,301.24333333333334,2011-01-12 14:57:00,2011-10-30 12:42:00,290,41,12
14041.0,141.41,94,141.41,2011-03-18 13:25:00,2011-03-18 13:25:00,0,266,1
14044.0,652.82,308,163.205,2011-02-03 11:39:00,2011-11-13 12:05:00,283,27,4
14045.0,1659.75,535,414.9375,2010-12-01 11:32:00,2011-08-22 15:27:00,264,109,4
14046.0,154.99,460,154.99,2011-02-28 14:48:00,2011-02-28 14:48:00,0,284,1
14047.0,1308.61,381,261.722,2010-12-02 10:09:00,2011-12-01 11:43:00,364,9,5
14048.0,409.93,288,409.93,2011-02-07 14:53:00,2011-02-07 14:53:00,0,305,1
14049.0,5681.72,3870,1420.43,2011-01-26 11:27:00,2011-11-23 12:20:00,301,17,4
14050.0,746.36,689,373.18,2011-08-25 13:46:00,2011-11-08 10:00:00,74,32,2
14051.0,15610.39,3756,678.7126086956522,2010-12-08 12:49:00,2011-12-09 10:20:00,365,1,23
14052.0,225.36,89,225.36,2011-11-20 12:30:00,2011-11-20 12:30:00,0,20,1
14053.0,260.25,215,130.125,2011-07-03 12:21:00,2011-08-07 14:27:00,35,124,2
14054.0,92.46000000000001,62,92.46000000000001,2011-10-05 15:49:00,2011-10-05 15:49:00,0,65,1
14055.0,725.64,216,725.64,2011-08-25 15:04:00,2011-08-25 15:04:00,0,106,1
14056.0,8214.65,4273,357.1586956521739,2011-02-28 15:19:00,2011-12-08 13:36:00,282,1,23
14057.0,6217.96,4876,365.76235294117646,2010-12-14 12:11:00,2011-11-16 10:32:00,336,24,17
14059.0,183.6,128,183.6,2011-03-18 10:06:00,2011-03-18 10:06:00,0,267,1
14060.0,6140.42,5386,323.18,2010-12-02 12:11:00,2011-12-05 12:29:00,368,5,19
14062.0,10464.85,5593,872.0708333333333,2010-12-10 15:56:00,2011-11-30 10:04:00,354,10,12
14064.0,1353.74,1788,270.748,2011-03-10 12:59:00,2011-11-10 13:14:00,245,29,5
14066.0,152.55,45,152.55,2011-03-18 12:21:00,2011-03-18 12:21:00,0,267,1
14067.0,374.7,361,187.35,2011-09-04 12:00:00,2011-10-07 10:21:00,32,64,2
14068.0,265.85,73,265.85,2011-01-23 16:02:00,2011-01-23 16:02:00,0,320,1
14071.0,1438.82,995,179.8525,2011-03-20 11:33:00,2011-12-06 12:27:00,261,4,8
14073.0,151.04,130,151.04,2011-11-07 15:49:00,2011-11-07 15:49:00,0,32,1
14075.0,942.26,754,314.08666666666664,2011-03-23 16:35:00,2011-12-05 08:38:00,256,5,3
14076.0,122.47,81,122.47,2011-08-02 15:19:00,2011-08-02 15:19:00,0,129,1
14077.0,499.42,268,99.884,2011-03-10 15:52:00,2011-10-30 12:35:00,233,41,5
14078.0,1049.3700000000001,310,174.895,2010-12-01 12:54:00,2011-08-30 12:16:00,271,102,6
14079.0,375.1,301,375.1,2011-08-07 12:10:00,2011-08-07 12:10:00,0,125,1
14080.0,45.599999999999994,48,45.599999999999994,2011-11-07 11:09:00,2011-11-07 11:09:00,0,33,1
14081.0,934.52,596,467.26,2010-12-05 15:47:00,2011-02-10 16:17:00,67,302,2
14082.0,182.25,110,182.25,2010-12-10 11:02:00,2010-12-10 11:02:00,0,365,1
14083.0,1018.43,732,113.15888888888888,2010-12-03 12:24:00,2011-12-05 13:14:00,367,4,9
14085.0,4448.54,3184,247.14111111111112,2010-12-06 12:39:00,2011-12-07 13:46:00,366,2,18
14087.0,194.42,251,194.42,2011-12-07 12:41:00,2011-12-07 12:41:00,0,3,1
14088.0,50491.81,12665,3883.9853846153846,2011-01-21 13:07:00,2011-11-29 16:16:00,312,10,13
14089.0,161.0,134,161.0,2011-10-14 10:38:00,2011-10-14 10:38:00,0,57,1
14090.0,76.32,72,76.32,2011-01-19 10:51:00,2011-01-19 10:51:00,0,325,1
14092.0,4076.91,2066,291.2078571428571,2010-12-16 15:47:00,2011-12-02 12:13:00,350,8,14
14093.0,442.85,406,442.85,2011-11-27 16:27:00,2011-11-27 16:27:00,0,12,1
14096.0,65164.79,16352,3833.2229411764706,2011-08-30 10:49:00,2011-12-05 17:17:00,97,4,17
14098.0,147.35,104,147.35,2011-11-03 10:13:00,2011-11-03 10:13:00,0,37,1
14099.0,3104.17,2179,282.1972727272727,2010-12-20 11:14:00,2011-11-23 13:53:00,338,16,11
14100.0,194.9,64,194.9,2011-07-25 11:01:00,2011-07-25 11:01:00,0,138,1
14101.0,5976.79,6942,996.1316666666667,2011-01-17 13:09:00,2011-09-27 12:28:00,252,74,6
14102.0,1360.28,961,272.056,2011-10-26 12:46:00,2011-12-04 15:38:00,39,5,5
14104.0,216.21,72,108.105,2011-06-27 12:49:00,2011-07-08 12:50:00,11,155,2
14105.0,1266.23,800,1266.23,2011-04-14 17:58:00,2011-04-14 17:58:00,0,239,1
14107.0,2703.23,1793,386.17571428571426,2010-12-10 13:29:00,2011-10-19 12:12:00,312,52,7
14108.0,597.91,381,298.955,2011-08-30 11:32:00,2011-11-09 10:41:00,70,31,2
14109.0,144.2,88,144.2,2011-09-28 10:18:00,2011-09-28 10:18:00,0,73,1
14110.0,5683.15,2457,473.5958333333333,2011-03-18 09:59:00,2011-12-06 12:26:00,263,4,12
14111.0,692.85,458,173.2125,2011-04-12 11:36:00,2011-11-25 13:44:00,227,14,4
14112.0,2915.15,1651,416.45,2011-03-09 11:28:00,2011-11-17 12:30:00,253,23,7
14113.0,1840.42,745,460.105,2010-12-20 12:14:00,2011-12-06 12:18:00,351,4,4
14114.0,386.53,101,193.265,2011-01-13 11:05:00,2011-03-11 09:42:00,56,274,2
14116.0,1382.74,707,276.548,2011-08-10 12:44:00,2011-11-20 10:29:00,101,20,5
14117.0,90.0,72,90.0,2011-07-19 09:49:00,2011-07-19 09:49:00,0,144,1
14121.0,2780.15,2082,695.0375,2011-10-11 10:39:00,2011-12-06 12:19:00,56,4,4
14124.0,419.58,1618,419.58,2011-09-16 13:32:00,2011-09-16 13:32:00,0,84,1
14125.0,2740.43,1640,913.4766666666666,2011-09-22 15:40:00,2011-11-29 12:47:00,67,11,3
14126.0,706.13,508,235.37666666666667,2011-11-29 12:21:00,2011-12-02 11:45:00,2,8,3
14127.0,709.71,321,236.57000000000002,2011-02-02 12:26:00,2011-08-09 10:49:00,187,123,3
14128.0,637.5,564,318.75,2011-03-29 10:49:00,2011-10-10 12:00:00,195,61,2
14129.0,1123.86,592,224.772,2011-03-24 08:44:00,2011-12-08 11:02:00,259,2,5
14130.0,483.86,258,483.86,2011-01-24 16:05:00,2011-01-24 16:05:00,0,319,1
14132.0,3586.0299999999997,3368,326.00272727272727,2011-06-09 12:04:00,2011-12-07 13:35:00,181,2,11
14133.0,605.64,348,201.88,2011-01-28 11:27:00,2011-08-02 11:34:00,186,130,3
14135.0,4690.31,3850,312.68733333333336,2010-12-02 10:27:00,2011-12-08 11:38:00,371,2,15
14138.0,982.38,610,491.19,2011-10-07 09:38:00,2011-12-08 12:44:00,62,2,2
14139.0,415.82,510,415.82,2011-10-24 13:34:00,2011-10-24 13:34:00,0,46,1
14140.0,935.05,811,467.525,2011-11-08 11:20:00,2011-12-06 09:05:00,27,4,2
14141.0,915.13,355,228.7825,2011-08-26 14:40:00,2011-12-07 09:53:00,102,3,4
14142.0,311.81,313,311.81,2010-12-01 16:33:00,2010-12-01 16:33:00,0,373,1
14143.0,115.8,30,115.8,2011-07-29 09:48:00,2011-07-29 09:48:00,0,134,1
14145.0,3742.2,756,935.55,2011-05-06 13:01:00,2011-10-24 12:10:00,170,47,4
14146.0,4191.0,2437,838.2,2010-12-17 15:52:00,2011-12-01 10:18:00,348,9,5
14147.0,483.4,108,241.7,2011-02-27 11:42:00,2011-09-22 18:10:00,207,78,2
14148.0,157.2,16,157.2,2011-04-20 12:02:00,2011-04-20 12:02:00,0,234,1
14149.0,446.62,218,446.62,2011-05-03 09:44:00,2011-05-03 09:44:00,0,221,1
14150.0,658.64,496,329.32,2010-12-15 10:04:00,2011-11-04 10:05:00,324,36,2
14152.0,621.29,711,310.645,2011-04-19 15:46:00,2011-09-25 12:54:00,158,75,2
14154.0,1345.62,465,672.81,2011-04-14 15:58:00,2011-04-14 16:26:00,0,239,2
14155.0,118.75,25,118.75,2011-03-18 14:13:00,2011-03-18 14:13:00,0,266,1
14156.0,117379.63,57885,2134.175090909091,2010-12-03 11:48:00,2011-11-30 10:54:00,361,10,55
14157.0,432.88,284,216.44,2011-02-27 13:04:00,2011-11-20 11:32:00,265,20,2
14158.0,507.65999999999997,781,507.65999999999997,2011-10-30 15:08:00,2011-10-30 15:08:00,0,40,1
14159.0,4693.01,4408,426.6372727272728,2010-12-12 11:17:00,2011-11-20 12:36:00,343,20,11
14161.0,1110.52,455,370.17333333333335,2010-12-05 13:18:00,2011-05-08 11:41:00,153,216,3
14162.0,289.36,142,144.68,2011-02-20 12:32:00,2011-06-19 11:36:00,118,174,2
14163.0,2445.91,893,611.4775,2011-04-14 17:33:00,2011-09-13 15:18:00,151,87,4
14164.0,1631.77,1033,815.885,2011-09-20 12:18:00,2011-09-30 12:24:00,10,71,2
14165.0,122.53999999999999,54,122.53999999999999,2011-03-09 12:39:00,2011-03-09 12:39:00,0,276,1
14167.0,574.84,150,143.71,2011-01-12 15:44:00,2011-10-31 14:29:00,291,39,4
14171.0,363.79,167,363.79,2011-09-02 16:43:00,2011-09-02 16:43:00,0,98,1
14173.0,450.84,150,112.71,2011-05-04 14:03:00,2011-11-29 11:54:00,208,11,4
14174.0,134.46,94,134.46,2011-11-06 13:17:00,2011-11-06 13:17:00,0,33,1
14175.0,3222.3,1515,1074.1000000000001,2011-01-14 12:22:00,2011-10-11 11:55:00,269,60,3
14176.0,576.9,209,144.225,2010-12-07 11:45:00,2011-02-15 13:12:00,70,297,4
14177.0,559.41,205,139.8525,2011-06-13 11:10:00,2011-09-14 15:11:00,93,86,4
14178.0,1620.93,1505,231.5614285714286,2011-06-10 12:51:00,2011-12-01 12:01:00,173,9,7
14179.0,719.78,330,359.89,2011-10-18 14:00:00,2011-10-30 12:07:00,11,41,2
14180.0,4748.5199999999995,719,189.94079999999997,2010-12-02 13:08:00,2011-11-29 10:56:00,361,11,25
14184.0,452.89,127,452.89,2011-10-04 12:43:00,2011-10-04 12:43:00,0,67,1
14185.0,197.65,6,197.65,2011-01-12 13:52:00,2011-01-12 13:52:00,0,331,1
14188.0,2054.36,1162,342.3933333333334,2011-02-02 13:46:00,2011-11-09 12:45:00,279,31,6
14189.0,4654.08,3937,310.272,2010-12-06 11:42:00,2011-12-07 15:55:00,366,2,15
14191.0,4684.76,3662,360.36615384615385,2011-05-03 10:30:00,2011-12-08 09:23:00,218,2,13
14193.0,853.39,445,426.695,2011-03-15 11:38:00,2011-10-03 09:34:00,201,68,2
14194.0,11349.52,5840,540.4533333333334,2011-02-04 14:51:00,2011-12-05 10:38:00,303,5,21
14195.0,1012.0,760,506.0,2011-04-01 16:50:00,2011-05-22 10:29:00,50,202,2
14196.0,335.52,142,335.52,2011-08-25 10:25:00,2011-08-25 10:25:00,0,107,1
14198.0,701.4,290,175.35,2011-04-14 14:54:00,2011-11-21 16:35:00,221,18,4
14199.0,185.39999999999998,28,185.39999999999998,2011-05-05 13:44:00,2011-05-05 13:44:00,0,218,1
14201.0,747.4399999999999,590,106.77714285714285,2010-12-15 13:25:00,2011-10-10 13:27:00,299,60,7
14204.0,161.03,82,161.03,2011-12-07 13:38:00,2011-12-07 13:38:00,0,2,1
14205.0,466.7,204,233.35,2011-03-20 15:07:00,2011-11-23 10:55:00,247,17,2
14206.0,328.15999999999997,276,328.15999999999997,2011-04-14 16:38:00,2011-04-14 16:38:00,0,239,1
14208.0,151.74,114,151.74,2011-09-06 12:48:00,2011-09-06 12:48:00,0,95,1
14209.0,2073.43,691,345.57166666666666,2011-01-11 12:56:00,2011-11-29 10:18:00,321,11,6
14210.0,1905.84,760,317.64,2010-12-03 12:43:00,2011-08-26 12:36:00,265,106,6
14211.0,2241.1,1242,249.0111111111111,2011-02-17 15:50:00,2011-10-17 13:23:00,241,53,9
14212.0,1070.48,1152,1070.48,2011-09-11 12:45:00,2011-09-11 12:45:00,0,90,1
14214.0,1004.38,751,200.876,2011-03-07 12:26:00,2011-11-09 10:31:00,246,31,5
14215.0,1789.72,1358,298.2866666666667,2010-12-06 15:34:00,2011-11-28 12:19:00,356,12,6
14216.0,1839.3,594,459.825,2011-11-02 10:51:00,2011-12-06 14:56:00,34,3,4
14217.0,2004.98,689,117.94,2010-12-08 13:28:00,2011-12-08 11:53:00,364,2,17
14218.0,169.48,160,169.48,2011-10-28 10:00:00,2011-10-28 10:00:00,0,43,1
14219.0,89.94,78,89.94,2011-12-05 16:23:00,2011-12-05 16:23:00,0,4,1
14220.0,632.4,272,316.2,2010-12-16 18:18:00,2011-04-06 13:23:00,110,247,2
14221.0,3432.8,2191,381.4222222222222,2011-01-04 15:33:00,2011-10-28 13:42:00,296,42,9
14222.0,683.17,607,683.17,2011-06-15 16:42:00,2011-06-15 16:42:00,0,177,1
14223.0,991.13,585,330.37666666666667,2011-03-20 16:02:00,2011-09-08 13:38:00,171,92,3
14224.0,1050.12,514,262.53,2011-01-23 13:58:00,2011-08-21 13:24:00,209,110,4
14226.0,2232.19,1308,446.438,2011-03-15 15:36:00,2011-11-11 11:34:00,240,29,5
14227.0,3350.96,1820,335.096,2011-02-28 12:27:00,2011-11-13 15:48:00,258,26,10
14229.0,1547.2,610,515.7333333333333,2011-01-10 12:03:00,2011-10-19 10:04:00,281,52,3
14231.0,925.71,409,308.57,2011-02-24 11:55:00,2011-06-09 11:05:00,104,184,3
14232.0,2048.07,1941,409.61400000000003,2011-03-20 12:44:00,2011-10-28 11:09:00,221,43,5
14233.0,1462.72,680,365.68,2011-01-26 12:43:00,2011-10-21 15:54:00,268,49,4
14234.0,775.46,963,193.865,2011-10-13 13:58:00,2011-11-17 17:53:00,35,22,4
14235.0,3144.86,1959,628.972,2011-03-24 13:23:00,2011-09-25 14:37:00,185,75,5
14236.0,490.86,310,245.43,2010-12-02 18:49:00,2011-09-20 09:13:00,291,81,2
14237.0,161.0,38,161.0,2010-12-01 13:20:00,2010-12-01 13:20:00,0,373,1
14238.0,146.85,111,146.85,2011-01-17 14:40:00,2011-01-17 14:40:00,0,326,1
14239.0,2380.85,993,216.4409090909091,2011-01-27 14:45:00,2011-10-27 14:40:00,272,43,11
14240.0,890.34,418,445.17,2011-04-28 11:40:00,2011-11-09 13:45:00,195,30,2
14241.0,213.70000000000002,146,213.70000000000002,2011-06-09 11:46:00,2011-06-09 11:46:00,0,184,1
14242.0,280.55,123,140.275,2011-01-18 08:53:00,2011-04-19 11:46:00,91,235,2
14243.0,2588.77,1221,258.877,2010-12-09 08:34:00,2011-12-01 11:12:00,357,9,10
14245.0,1693.45,976,846.725,2011-03-21 10:41:00,2011-05-04 08:40:00,43,220,2
14246.0,1474.06,804,491.3533333333333,2011-04-08 08:25:00,2011-08-21 11:50:00,135,111,3
14247.0,136.77,47,136.77,2011-03-06 15:21:00,2011-03-06 15:21:00,0,278,1
14248.0,302.58,102,302.58,2011-01-25 14:45:00,2011-01-25 14:45:00,0,318,1
14250.0,1904.05,1200,634.6833333333333,2011-09-11 13:44:00,2011-12-02 14:30:00,82,7,3
14251.0,2879.7,1674,575.9399999999999,2011-10-13 12:46:00,2011-12-08 08:32:00,55,2,5
14256.0,969.06,414,484.53,2010-12-10 11:44:00,2011-03-24 13:17:00,104,260,2
14257.0,3099.72,1682,619.944,2011-01-25 10:49:00,2011-10-06 16:54:00,254,64,5
14258.0,12669.98,7100,1407.7755555555555,2011-01-06 12:18:00,2011-11-30 15:27:00,328,9,9
14259.0,120.0,68,120.0,2011-07-21 10:44:00,2011-07-21 10:44:00,0,142,1
14261.0,1163.45,406,581.725,2011-09-22 10:47:00,2011-10-20 10:04:00,27,51,2
14262.0,2618.23,1645,327.27875,2011-04-13 12:23:00,2011-12-01 14:17:00,232,8,8
14264.0,333.97,70,166.985,2011-04-08 12:20:00,2011-07-08 10:20:00,90,155,2
14265.0,530.18,330,265.09,2011-07-14 09:10:00,2011-08-22 13:32:00,39,109,2
14267.0,1516.24,530,505.41333333333336,2011-03-24 11:38:00,2011-06-30 10:09:00,97,163,3
14270.0,492.65,197,492.65,2011-01-12 09:33:00,2011-01-12 09:33:00,0,332,1
14271.0,112.32,88,112.32,2011-04-28 12:47:00,2011-04-28 12:47:00,0,226,1
14272.0,437.96,599,218.98,2011-03-30 13:57:00,2011-09-27 10:08:00,180,74,2
14273.0,559.97,264,139.9925,2011-04-11 13:24:00,2011-10-19 13:20:00,190,51,4
14276.0,1119.74,744,373.24666666666667,2011-02-23 09:38:00,2011-09-02 09:45:00,191,99,3
14277.0,4216.2,1984,1405.3999999999999,2011-05-11 13:20:00,2011-11-24 15:01:00,197,15,3
14280.0,134.04,52,134.04,2011-05-27 10:37:00,2011-05-27 10:37:00,0,197,1
14282.0,3729.34,2668,248.62266666666667,2010-12-07 12:21:00,2011-12-06 17:04:00,364,3,15
14284.0,595.25,161,297.625,2011-09-14 13:04:00,2011-11-09 08:11:00,55,31,2
14285.0,1910.01,541,477.5025,2011-06-16 12:36:00,2011-11-18 14:50:00,155,21,4
14286.0,4628.75,4338,1542.9166666666667,2011-04-11 08:16:00,2011-11-16 10:34:00,219,24,3
14287.0,176.63,261,58.876666666666665,2011-05-25 11:41:00,2011-12-01 13:25:00,190,8,3
14288.0,426.6,188,426.6,2011-05-10 13:22:00,2011-05-10 13:22:00,0,213,1
14289.0,911.26,292,151.87666666666667,2011-02-23 12:33:00,2011-12-01 11:44:00,280,9,6
14290.0,2314.65,915,462.93,2010-12-13 10:24:00,2011-11-28 14:02:00,350,11,5
14291.0,3883.25,2749,353.02272727272725,2011-03-09 15:20:00,2011-12-08 10:26:00,273,2,11
14292.0,4871.93,1663,541.3255555555556,2011-03-02 08:26:00,2011-12-02 11:50:00,275,8,9
14293.0,1046.56,709,261.64,2010-12-06 10:18:00,2011-12-06 15:17:00,365,3,4
14295.0,166.2,84,166.2,2011-10-30 15:50:00,2011-10-30 15:50:00,0,40,1
14297.0,1305.33,865,326.3325,2011-03-10 08:31:00,2011-11-22 09:06:00,257,18,4
14298.0,51527.3,58343,1171.075,2010-12-14 12:59:00,2011-12-01 13:12:00,352,8,44
14299.0,3965.62,2149,440.6244444444444,2010-12-09 10:30:00,2011-12-01 16:05:00,357,8,9
14300.0,43.2,32,43.2,2011-11-21 08:57:00,2011-11-21 08:57:00,0,19,1
14301.0,640.14,606,640.14,2011-08-14 15:33:00,2011-08-14 15:33:00,0,117,1
14304.0,383.45,139,383.45,2011-05-01 11:50:00,2011-05-01 11:50:00,0,223,1
14305.0,1858.96,1089,619.6533333333333,2011-07-27 14:14:00,2011-09-29 15:29:00,64,71,3
14306.0,2093.32,1075,1046.66,2011-09-15 10:31:00,2011-10-19 13:23:00,34,51,2
14307.0,2995.72,2058,499.28666666666663,2010-12-01 11:41:00,2011-09-12 09:38:00,284,89,6
14309.0,2352.53,1633,261.39222222222224,2010-12-16 13:05:00,2011-12-01 13:33:00,350,8,9
14311.0,310.26,146,310.26,2011-04-11 10:14:00,2011-04-11 10:14:00,0,243,1
14312.0,1611.59,1012,268.5983333333333,2011-01-06 16:35:00,2011-10-24 09:46:00,290,47,6
14314.0,120.0,296,120.0,2011-08-25 10:39:00,2011-08-25 10:39:00,0,107,1
14315.0,2481.13,1021,413.5216666666667,2011-03-18 12:59:00,2011-10-26 12:06:00,221,45,6
14317.0,508.58,255,508.58,2011-10-06 10:44:00,2011-10-06 10:44:00,0,65,1
14320.0,477.78999999999996,325,238.89499999999998,2011-01-11 09:12:00,2011-05-17 09:24:00,126,207,2
14321.0,1530.75,2406,306.15,2011-01-10 11:35:00,2011-11-29 09:47:00,322,11,5
14323.0,605.06,350,302.53,2011-04-15 11:44:00,2011-08-17 11:37:00,123,115,2
14326.0,183.85,103,183.85,2011-04-11 15:04:00,2011-04-11 15:04:00,0,242,1
14327.0,311.65,139,311.65,2011-06-29 13:58:00,2011-06-29 13:58:00,0,163,1
14329.0,5014.84,3095,716.4057142857143,2011-01-14 13:42:00,2011-11-22 15:50:00,312,17,7
14331.0,462.65999999999997,252,231.32999999999998,2011-07-27 15:14:00,2011-08-07 13:17:00,10,124,2
14332.0,866.3100000000001,481,288.77000000000004,2011-07-15 10:33:00,2011-11-17 11:54:00,125,23,3
14333.0,415.2,58,415.2,2011-10-03 10:38:00,2011-10-03 10:38:00,0,68,1
14334.0,2552.21,1731,319.02625,2010-12-16 17:37:00,2011-11-23 10:01:00,341,17,8
14335.0,468.26,379,234.13,2011-09-04 13:07:00,2011-11-23 13:41:00,80,16,2
14336.0,1614.91,1759,403.7275,2011-03-08 16:48:00,2011-11-23 11:40:00,259,17,4
14338.0,588.22,335,294.11,2011-05-27 13:30:00,2011-07-01 14:08:00,35,161,2
14339.0,309.52,168,309.52,2011-04-11 11:06:00,2011-04-11 11:06:00,0,243,1
14340.0,134.7,58,134.7,2011-05-05 09:44:00,2011-05-05 09:44:00,0,219,1
14341.0,2182.28,1403,272.785,2011-01-25 13:55:00,2011-10-25 15:48:00,273,45,8
14342.0,668.56,347,167.14,2011-05-13 13:50:00,2011-11-18 13:21:00,188,21,4
14344.0,889.9300000000001,477,111.24125000000001,2010-12-06 11:58:00,2011-08-04 13:51:00,241,127,8
14345.0,108.98,50,108.98,2011-11-01 09:51:00,2011-11-01 09:51:00,0,39,1
14346.0,1021.58,605,510.79,2011-02-15 13:52:00,2011-08-11 09:47:00,176,121,2
14348.0,409.57,183,409.57,2011-03-24 16:23:00,2011-03-24 16:23:00,0,260,1
14349.0,133.5,86,133.5,2011-11-29 15:39:00,2011-11-29 15:39:00,0,10,1
14350.0,282.93,183,282.93,2011-03-10 14:14:00,2011-03-10 14:14:00,0,274,1
14351.0,51.0,12,51.0,2011-06-28 11:56:00,2011-06-28 11:56:00,0,165,1
14352.0,1078.96,538,269.74,2011-03-11 14:58:00,2011-07-05 15:41:00,116,157,4
14353.0,90.6,64,90.6,2011-05-08 16:06:00,2011-05-08 16:06:00,0,215,1
14354.0,163.62,210,81.81,2011-11-09 15:36:00,2011-12-04 11:32:00,24,6,2
14355.0,174.4,92,174.4,2010-12-09 12:16:00,2010-12-09 12:16:00,0,366,1
14356.0,701.23,277,350.615,2011-09-19 14:43:00,2011-09-21 09:18:00,1,80,2
14357.0,225.77,148,225.77,2011-10-27 16:23:00,2011-10-27 16:23:00,0,43,1
14359.0,912.18,371,304.06,2011-09-13 09:03:00,2011-11-20 13:17:00,68,19,3
14360.0,2128.23,1151,532.0575,2011-09-06 11:58:00,2011-11-08 09:12:00,62,32,4
14362.0,161.2,100,161.2,2011-11-17 15:08:00,2011-11-17 15:08:00,0,22,1
14364.0,3717.35,1967,464.66875,2011-05-12 12:56:00,2011-08-23 11:01:00,102,109,8
14367.0,9261.52,4438,578.845,2011-03-08 14:12:00,2011-12-01 13:19:00,267,8,16
14368.0,155.0,36,155.0,2011-01-24 09:52:00,2011-01-24 09:52:00,0,320,1
14371.0,100.5,34,100.5,2011-02-17 16:35:00,2011-02-17 16:35:00,0,295,1
14373.0,76.55,17,76.55,2010-12-16 15:40:00,2010-12-16 15:40:00,0,358,1
14375.0,257.68,194,257.68,2011-06-07 13:44:00,2011-06-07 13:44:00,0,185,1
14377.0,617.05,219,308.525,2011-03-22 13:38:00,2011-06-01 13:32:00,70,191,2
14379.0,348.1,292,174.05,2011-02-17 15:03:00,2011-10-26 16:43:00,251,44,2
14381.0,202.68,146,202.68,2011-10-18 17:10:00,2011-10-18 17:10:00,0,52,1
14382.0,626.0699999999999,1237,626.0699999999999,2011-11-13 16:18:00,2011-11-13 16:18:00,0,26,1
14383.0,1247.69,817,415.8966666666667,2011-06-29 10:18:00,2011-11-01 15:53:00,125,38,3
14385.0,202.10999999999999,159,67.36999999999999,2011-11-16 11:55:00,2011-11-30 15:36:00,14,9,3
14386.0,142.4,54,142.4,2011-02-16 09:45:00,2011-02-16 09:45:00,0,297,1
14387.0,1770.56,819,590.1866666666666,2011-08-22 14:13:00,2011-11-07 12:29:00,76,33,3
14388.0,3212.84,1941,401.605,2010-12-02 11:02:00,2011-11-29 13:32:00,362,10,8
14389.0,1043.46,729,521.73,2011-06-02 12:04:00,2011-10-05 15:17:00,125,65,2
14390.0,4652.82,2136,516.98,2010-12-02 11:57:00,2011-11-29 13:49:00,362,10,9
14393.0,67.95,13,67.95,2011-05-05 18:16:00,2011-05-05 18:16:00,0,218,1
14395.0,3507.71,1693,389.74555555555554,2010-12-02 18:15:00,2011-12-07 14:34:00,369,2,9
14396.0,487.99,225,243.995,2010-12-03 15:19:00,2011-10-05 16:09:00,306,65,2
14397.0,2612.96,1890,137.52421052631578,2011-05-10 12:25:00,2011-12-07 09:22:00,210,3,19
14400.0,574.7,454,574.7,2011-07-13 15:50:00,2011-07-13 15:50:00,0,149,1
14401.0,4051.48,4507,311.6523076923077,2010-12-15 09:07:00,2011-12-05 13:30:00,355,4,13
14403.0,1475.81,519,368.9525,2011-04-06 14:23:00,2011-08-01 12:57:00,116,130,4
14404.0,1474.32,839,245.72,2010-12-05 16:00:00,2011-11-06 12:30:00,335,34,6
14406.0,156.75,77,156.75,2011-08-12 16:54:00,2011-08-12 16:54:00,0,119,1
14407.0,2157.73,1415,359.62166666666667,2011-03-08 11:59:00,2011-08-24 14:02:00,169,107,6
14408.0,2606.53,1616,372.3614285714286,2011-03-20 14:41:00,2011-11-29 11:41:00,253,11,7
14409.0,2059.45,1230,343.2416666666666,2010-12-06 15:03:00,2011-09-29 18:18:00,297,71,6
14410.0,1105.07,573,122.78555555555555,2011-02-07 09:36:00,2011-09-08 15:08:00,213,92,9
14411.0,1063.0,196,1063.0,2011-02-02 10:56:00,2011-02-02 10:56:00,0,311,1
14412.0,770.03,786,385.015,2011-09-28 08:48:00,2011-10-28 10:45:00,30,43,2
14413.0,122.7,68,122.7,2010-12-12 13:37:00,2010-12-12 13:37:00,0,362,1
14414.0,1496.98,2512,213.8542857142857,2010-12-16 11:11:00,2011-09-09 12:09:00,267,92,7
14415.0,5900.28,3011,453.86769230769227,2010-12-14 13:31:00,2011-12-08 14:38:00,359,1,13
14416.0,490.22,326,245.11,2011-10-28 15:10:00,2011-11-17 15:22:00,20,22,2
14418.0,1937.25,1711,645.75,2011-08-23 17:18:00,2011-12-06 11:39:00,104,4,3
14419.0,1058.06,487,176.34333333333333,2010-12-10 10:56:00,2011-11-29 11:22:00,354,11,6
14420.0,387.52,334,387.52,2011-09-01 18:07:00,2011-09-01 18:07:00,0,99,1
